,places,doc_id
8469,"Jerichausgade 9, samlet Udgift",3093
8470,"Jerichausgade 11, samlet Udgift",3093
8471,"Schleppegrellsgade 18, samlet Udgift",3093
8472,"Aalborggade 22, samlet Udgift",3093
8473,"Faaborggade 18, samlet Udgift",3094
8474,"Faaborggade 20, samlet Udgift",3094
8475,Ny Banegaardsgade 49 og 51,3094
8476,"Evaldsgade 14, samlet Udgift",3094
8477,Hjelmensgade 4 a,3094
8478,"Guldsmedgade 24, samlet Udgift",3094
8479,"Ny Tjørnegade 10, samlet Udgift",3094
8480,"Langelandsgade 24, samlet Udgift",3094
8481,"Grønnegade 75,",3094
8482,"Ørumsgade 16, samlet Udgift",3094
8483,"Fyensgade 26, samlet Udgift",3094
8484,"Willemoesg. 15, samlet Udgift",3094
8485,"Bruunsg. 55, samlet Udgift",3094
8486,"Frederiksg. 39, samlet Udgift",3094
8487,"Absalonsg. 19-25, samlet Udgift",3094
8488,"Sølystg. 53, samlet Udgift",3094
8489,"Bøgeg. 14, samlet Udgift",3094
8490,"Gebaursg. 6, samlet Udgift",3095
8491,"Studsg. 3, samlet Udgift",3095
8492,"Nørreg. 34, samlet Udgift",3095
8493,Cl. Torv,3095
8494,"Vesterg. 6b, samlet Udgift",3095
8495,"Badstueg. 12-14, samlet Udgift",3095
8496,"Vesterg. 75, samlet Udgift",3095
8497,"Strandvej 36, samlet Udgift",3095
8498,Strandvej 10B,3095
8499,Ole Rømersg,3095
8500,"Bruunsg. 55, samlet Udgift",3095
8501,"Frederiksg. 1, samlet Udgift",3095
8502,"Sønderg. 36B, samlet Udgift",3095
8503,"Vesterg. 3, samlet Udgift",3095
8504,Frederiksg. 58,3096
8505,St. Torv,3096
8506,Ndr. Ringg,3096
8507,". 88, samlet Udgift",3096
8508,"Vesterg. 69, samlet Udgift",3096
8509,"Guldsmedg. 27, samlet Udgift",3096
8510,"Tordenskjoldsg. 38, samlet Udgift",3096
8511,"Tordenskjoldsg. 66, samlet Udgift",3096
8512,"Rosensg. 16, samlet Udgift",3096
8513,"Sønderg. 10-12, samlet Udgift",3096
8514,"Ryesg. 5, samlet Udgift",3096
8515,"Sønderg. 49, samlet Udgift",3096
8516,"Chistiansg. 25, samlet Udgift",3096
8517,"Bruunsg. 59, samlet Udgift",3096
8518,Lille Torv,3096
8519,"Fr. Allé 108, samlet Udgift",3096
8520,"Clemenstorv 6-8, samlet Udgift",3096
8521,Frederiksg. 74.,3096
8522,"Rosenkrantsg, 4A.
",3096
8523,Varnapavillonen,3098
8524,Aarhus Amts,3099
8525,Aarhus,3101
8526,Aarhus Amt,3101
8527,Aarhus,3102
8528,Marselis Boulevard,3102
8529,Hendrik Pontoppidans,3102
8530,Amtsgaarden,3102
8531,Aarhus,3102
8532,Grunden,3102
8533,Marselis Boulevard,3102
8534,Hendrik Pontoppidans,3102
8535,Adolph Meyers,3102
8536,Amtsgaarden,3102
8537,Aarhus,3102
8538,Ellemarksvej,3103
8539,Marselis Boulevard,3103
8540,Kongsvang Allé,3103
8541,Karré,3103
8542,Ellemarksvej,3104
8543,Marselis Boulevard,3104
8544,Kongsvang Allé,3104
8545,Aarhus,3104
8546,Stautrup,3105
8547,Blaamejsevej 20,3106
8548,Falkevej,3106
8549,Grunden,3106
8550,Thorsmølle,3107
8551,Ndr. Kirkegaard,3107
8552,Christiansgades Skole,3107
8553,Varna,3107
8554,Viborgvej,3107
8555,Brendstrupvej,3107
8556,Skovvangsskolen,3112
8557,Borgerskolen,3112
8558,Finsensgade,3112
8559,Borgerskolen,3112
8560,Christiansgade,3112
8561,Borgerskolen,3112
8562,Finsensgade,3112
8563,Borgerskolen,3112
8564,København,3119
8565,Aarhus,3119
8566,Kirkegaardene,3122
8567,Brande,3123
8568,Brabrand,3124
8569,Riisvangen,3127
8570,Aarhus,3129
8571,Amaliegade,3131
8572,Vandværket,3135
8573,Naturhistorisk Museum,3136
8574,Tvangsarbejdsanstalten,3137
8575,Horsens,3137
8576,Ejendommen Klostergade 28-30 (Højskolehotellet,3138
8577,iAarhus-Hallen,3141
8578,Aarhus,3144
8579,"Gerlachsgade 2, samlet Udgift",3144
8580,"Gerlachsgade 4, samlet Udgift",3144
8581,"Gerlachsgade 6, samlet Udgift",3144
8582,"Gerlachsgade 8, samlet Udgift",3144
8583,"Gerlachsgade 10, samlet Udgift",3144
8584,Gerlachsgade,3144
8585,"Gerlachsgade 14, samlet Udgift",3144
8586,"Gerlachsgade 1, samlet Udgift",3144
8587,"Gerlachsgade 3, samlet Udgift",3144
8588,"Gerlachsgade 5, samlet Udgift",3145
8589,"Gerlachsgade 7, samlet Udgift",3145
8590,"Gerlachsgade 9, samlet Udgift",3145
8591,"Gerlachsgade 11, samlet Udgift",3145
8592,Gerlachsgade,3145
8593,"Steinmannsgade 1, samlet Udgift",3145
8594,"Steinmannsgade 13, samlet Udgift",3145
8595,"Steinmannsgade 15, samlet Udgift",3145
8596,"Læssøesgades 67, samlet Udgift",3145
8597,"Trepkasgade 14, samlet Udgift",3146
8598,"Trepkasgade 16, samlet Udgift",3146
8599,"Skolegade 11, samlet Udgift",3146
8600,"Sdr Ringgade 1,samlet Udgift",3146
8601,"Trepkasgade 25, samlet Udgift",3146
8602,Marstrandsgade 2A,3146
8603,"Søndergade 15, samlet Udgift",3146
8604,Nørrebrogade,3146
8605,"Nørregade 31, samlet Udgift",3146
8606,"Ryesgade 14, samlet Udgift",3146
8607,"Nørregade 42, samlet Udgift",3146
8608,"Guldsmedgade 20, samlet Udgift",3146
8609,"Strandvej, 8A, samlet Udgift",3146
8610,"Fredensg. 31, samlet Udgift",3147
8611,"Østergade 33, samlet Udgift",3147
8612,"Guldsmedgade 3, samlet Udgift",3147
8613,Bruunsgade,3147
8614,"Sjællandsgade 115,",3147
8615,"Mejlgade 37, samlet Udgift",3147
8616,"Banegaardsplads 16, samlet Udgift",3147
8617,Fredensg,3147
8618,"Nørregade 26, samlet Udgift",3147
8619,"Frederiksgade 48, samlet Udgift",3147
8620,"Banegaardsplads 6, samlet Udgift",3147
8621,"Søndergade 56, samlet Udgift",3147
8622,Kgl. Hof,3147
8623,"St. Torv. 15, samlet Udgift",3147
8624,"Fr. Allé 46, samlet Udgift",3147
8625,"Østergade 4, samlet Udgift",3147
8626,"Guldsmedgade 18, samlet Udgift",3147
8627,"Silkeborgvej 56, samlet Udgift",3148
8628,"Nørregade 31, samlet Udgift",3148
8629,"Frederiksgade 77, samlet Udgift",3148
8630,"Randersvej 25, samlet Udgift",3148
8631,"St Torv 3, samlet Udgift",3148
8632,"Clemensstræde 7, samlet Udgift",3148
8633,Hans Brogesgade,3148
8634,"Imtnervad 6-8, samlet Udgift",3148
8635,Ryesgade 2 A,3148
8636,"Østergade 1, samlet Udgift",3148
8637,Murerm,3148
8638,"Nørreallé 86, samlet Udgift",3148
8639,"Frederiksg. 44-56, samlet Udgift",3148
8640,"Samsøg. 77, samlet Udgift",3148
8641,"Banegaardsg. 9-11, samlet Udgift",3148
8642,"Ryesg. 33, samlet Udgift",3148
8643,"Fr. Allé 170, samlet Udgift",3148
8644,"Banegaardsg. 12, samlet Udgift",3149
8645,"Banegaardspl. 6-10, samlet Udgift",3149
8646,"Randersvej 90, samlet Udgift",3149
8647,Rutebilstationen,3149
8648,Sdr. Allé 58.,3149
8649,Sønderg. 17.,3149
8650,Biilowsg. 53,3149
8651,Nørreg,3149
8652,Nørreg. 26.,3149
8653,Vesterg. 45.,3149
8654,Frederiksg. 70.,3149
8655,Weensgaard,3149
8656,Parkallé 7.,3149
8657,Bagerm,3149
8658,Aalborgg,3149
8659,Raadhuset,3150
8660,Svømmehallen,3151
8661,Byens,3154
8662,København,3155
8663,Aarhus,3155
8664,Aarhus Kommune,3156
8665,Aarhus Kommune,3156
8666,Jord,3159
8667,Forvejen,3159
8668,Jorden,3160
8669,Jord,3160
8670,Jorden,3160
8671,Aaboulevarden,3161
8672,Fiskergade,3161
8673,Aaboulevarden,3161
8674,Skravering,3162
8675,Fiskergade,3162
8676,Grunden,3162
8677,Aaboulevarden,3162
8678,Fiskergade,3162
8679,Skadhede,3173
8680,Banegaardsgades Højskolehotel,3174
8681,Ejendommen Banegaardsgade 6.,3174
8682,O. Rudsgade,3175
8683,"Eckersbergsgade 25 ...................2887,88""
",3175
8684,"Sdr. Ringgade 55 ...........................1875,00Kr.",3176
8685,"Fr.Allé 28..........1600,00""",3176
8686,"FrederiksbjergTorv 8 ...........1132,65""
lait 10395,53Kr.",3176
8687,Aarhus,3179
8688,Aarhus,3179
8689,Aarhus Amtskontor,3179
8690,Aarhus By,3179
8691,Aarhus,3179
8692,Aarhus Amt,3179
8693,Aarhus,3180
8694,Aarhus,3180
8695,Aarhus Købstad,3180
8696,Aarhus,3180
8697,Aarhus Amt,3180
8698,Aarhus Købstad,3181
8699,Vorrevangen,3185
8700,Aarhus,3186
8701,Aarhus Sporveje,3187
8702,Aarhus Kommune,3188
8703,Mejlgade 3.,3188
8704,Aarhus Kommunes,3188
8705,Statens Vegne,3188
8706,Mejlgade Nr.,3188
8707,Aarhus,3188
8708,Mejlgade,3188
8709,Rosensgade,3188
8710,Gade,3189
8711,"Mejlgade 5, Aarhus",3190
8712,Mejlgade Nr.,3190
8713,Gavlen,3190
8714,Sidebygningen,3190
8715,Mejlgade 5 er udlejet til,3190
8716,Mejlgade Nr.,3190
8717,Aarhus,3191
8718,Fjor,3192
8719,GaderHuse,3192
8720,Aaen204,3192
8721,Aaen145,3192
8722,Jydsk Væddeløbsbane,3193
8723,Aarhus,3203
8724,Randers,3203
8725,Viborg Amtsraad,3203
8726,Solbjerg,3204
8727,Ruten,3204
8728,Fragtbilstationen,3204
8729,Aarhus Teater,3205
8730,vestre Bydel,3207
8731,vestre Bydel,3208
8732,Langelandsgade,3208
8733,P. M. Møllersvej,3208
8734,Langelandsgade,3208
8735,Plads,3209
8736,Vestre Bydel,3210
8737,Grunden,3210
8738,Langelandsgade,3210
8739,P. M. Møllersvej,3210
8740,Langelandsgade,3210
8741,Møllevangsallé,3210
8742,Kaserneboulevardens Forlængelse,3210
8743,Vestre Ringgade,3210
8744,Aarhus,3211
8745,Købstadens,3213
8746,Blaamejsevej,3215
8747,Falkevej,3215
8748,Stockholmsgade,3215
8749,Kalmargade,3215
8750,Frederikshaldsgade,3215
8751,Norges Allé,3215
8752,Reykjaviksgade,3215
8753,Kommunehospitalet,3219
8754,Redningsstationen,3221
8755,Havnen,3225
8756,N. Kochs,3227
8757,Aarhus private,3227
8758,Raadhuset,3244
8759,Elektricitetsværket,3246
8760,Gasværket,3247
8761,Gasværket,3248
8762,Nordre Bydel,3255
8763,"Grunden Blaamejsevej 20.
Toges til Efterretning.",3256
8764,Marselisborg Skole,3258
8765,Aarhus Havn,3259
8766,Naturhistorisk Museum,3261
8767,Havnen,3264
8768,Pier 1,3264
8769,Pieren,3264
8770,"Pier 3,
3.ca. 48 m Kajmur",3264
8771,Pier 3’s,3264
8772,Lystbaadehavnen,3264
8773,D. V.,3264
8774,Pier 3’s,3264
8775,Pierryggen,3264
8776,Pier 3’s,3264
8777,"Pier 1,
7.Fjernelse",3264
8778,Midtermolen,3264
8779,Kaj 25,3264
8780,Søndre Molearm,3265
8781,Indsejlingen,3265
8782,Nordhavnen,3265
8783,Pier 1,3265
8784,Nordenden,3265
8785,Kaj,3265
8786,Midtermolen,3265
8787,"Pier 1, fordi der efter Ministeriets Mening",3265
8788,Molens,3265
8789,Pier 3,3265
8790,Nordenden,3265
8791,"Bassin II, samt de Træmaterialer, som indgaar i den gamle Midtermoles Indfatning",3265
8792,Søndre Molearm,3266
8793,Vestre Dækmole,3266
8794,Søndre Molearms,3266
8795,Søndre Molearms,3266
8796,Kystværnet,3266
8797,Lystbaadehavnen,3266
8798,Christiansbjerg,3268
8799,Aarhus,3272
8800,Odense,3272
8801,Nakskov,3272
8802,Aarhus,3272
8803,Aarhus,3277
8804,Arendalsvej,3278
8805,Folkebør-nehaven,3279
8806,Aarhus,3281
8807,Aarhus,3281
8808,Byen,3281
8809,Aarhus,3284
8810,Raadhuset,3285
8811,Fre-deriksgade,3291
8812,Nørreport,3291
8813,Store Torv,3291
8814,Fiskergade,3294
8815,Store Torv,3294
8816,Frederiksgade,3294
8817,Badstuegade,3294
8818,Studsgade,3294
8819,De forenede Jernstøberiers Grund,3294
8820,Aaboulevarden,3294
8821,Grunden,3294
8822,Frederiksgade,3294
8823,Vestsiden,3294
8824,Frederiksgade,3294
8825,Færdselsaare Vest,3294
8826,Marts Maaned,3295
8827,Frederiksgade,3295
8828,Studsgade,3295
8829,Aaboulevarden,3296
8830,Store Torv,3296
8831,Nørreport,3296
8832,Park Allé,3296
8833,Asylgade,3296
8834,Telefonsmøgen,3296
8835,Rosensgade,3296
8836,Graven,3296
8837,Badstuetorvet,3296
8838,Studsgade,3297
8839,"Posterne 1-2, men ønskede ikke paa dette Tidspunkt at sikre sig Gennemførelse over Fabrikant Juuls Grund",3297
8840,Sønder Allé,3297
8841,Byggelinien,3297
8842,Asylgade,3297
8843,Sønder Allé,3297
8844,Frederiksgade,3297
8845,Sønder Allé,3298
8846,Frederiksgade,3298
8847,Asylgade,3298
8848,Frederiksgade,3298
8849,Vestsiden,3298
8850,Gaden,3298
8851,Aarhus,3298
8852,Fiskergade,3299
8853,Aaboulevarden,3299
8854,Aaboulevarden,3299
8855,Sydsiden,3299
8856,Mehls Grund,3299
8857,Store Torv,3299
8858,Bero,3300
8859,Byen,3300
8860,Sønder Allé,3300
8861,Nørreport,3300
8862,Raadhuset,3300
8863,Nørreport,3300
8864,Aarhusgaarden,3302
8865,Byen,3302
8866,Frederiksgade,3302
8867,Hovedgaden,3302
8868,Tracé,3302
8869,Immervad,3302
8870,Borgportens,3302
8871,Hjørne,3302
8872,Kørebanen,3302
8873,Borgporten,3302
8874,Søjler,3302
8875,Lille Torv,3302
8876,Badstuegade,3303
8877,Volden,3303
8878,Studsgade,3303
8879,Østsiden,3303
8880,Vestsiden,3303
8881,Fiskergade,3303
8882,Bispegade,3303
8883,Søndergade,3303
8884,Lille Torv,3303
8885,Borgporten,3303
8886,Frederiksgade,3303
8887,Lille Torv,3303
8888,Borgportens,3303
8889,Hjørne,3303
8890,Frederiksgade,3303
8891,Fiskergade,3303
8892,Badstuegade-Lille Torv,3304
8893,Frederiksgades,3304
8894,Aaboulevarden,3304
8895,Store Torv,3304
8896,Nørreport,3304
8897,Centrum,3304
8898,Studsgade,3304
8899,Aaboulevarden,3304
8900,Nørreport,3304
8901,Skæringen,3304
8902,Store Torv,3304
8903,Store Torv,3304
8904,Store Torv,3305
8905,Store Torv,3305
8906,Aaboulevarden,3305
8907,Byens,3305
8908,Afbøjningen,3305
8909,Frederiksgade,3305
8910,Hovedgaden,3305
8911,Aaboulevarden,3305
8912,Store Torv,3305
8913,Badstuegade,3305
8914,Lille Torv,3305
8915,Lille Torv,3305
8916,Badstuegade-Lille Torv,3306
8917,Guldsmedgade,3306
8918,Hovedfærdselsaarens,3306
8919,Aaboulevarden,3306
8920,St. Torv,3306
8921,Aare,3307
8922,Store Torv,3307
8923,Store Torv,3307
8924,Torvet,3307
8925,Domkirken,3307
8926,København,3307
8927,Aarhus,3307
8928,Byen,3307
8929,Aarhus,3308
8930,Gadenet,3308
8931,Aarhus,3309
8932,Frederiksgades,3309
8933,Store Torv,3310
8934,Store Torv,3310
8935,Lille Torv,3310
8936,Lille Torv,3310
8937,Lille Torv,3310
8938,Gjerulffs Grund,3310
8939,Ringgaden,3311
8940,Havnen,3311
8941,Store Torv,3311
8942,Store Torv,3311
8943,Lille Torv,3311
8944,Centrum,3311
8945,Store Torv,3311
8946,Byens,3311
8947,Handelsbankens Bygning,3312
8948,Bispegade,3312
8949,Torvene,3312
8950,Fiskergade,3312
8951,Lille Torv,3313
8952,Store Torv,3313
8953,Lille Torv,3313
8954,Store Torv,3313
8955,Lille Torv,3313
8956,Søndergade,3313
8957,Immervad,3313
8958,Frederiksgade,3313
8959,Store Torv,3313
8960,Lille Torv,3313
8961,Store Torv,3313
8962,Torvet,3313
8963,Hovedgaden,3313
8964,Borgporten,3314
8965,Gadelinien,3314
8966,Strøggader,3314
8967,Guldsmedgade,3314
8968,Lille Torvs,3314
8969,Lille Torv,3314
8970,Gadelinien,3315
8971,Store Torv,3315
8972,Lille Torv,3315
8973,Store Torv,3315
8974,Domkirken,3315
8975,Torvet,3315
8976,Hjørnerne,3315
8977,Raadhuset,3316
8978,Store Torv,3316
8979,Immervad,3316
8980,Store Torv,3316
8981,Lille Torv,3316
8982,Torvet,3316
8983,Store Torv,3316
8984,Aalborg,3316
8985,Bispensgade,3317
8986,Aarhus,3317
8987,Domkirken,3317
8988,Store Torv,3317
8989,Torvet,3317
8990,Søndergade,3317
8991,Immervad,3317
8992,Store Torv,3317
8993,Søndergade,3318
8994,Strøgforretninger,3318
8995,Bispensgade,3318
8996,Aalborg,3318
8997,Store Torv,3318
8998,Store Torv,3318
8999,Lille Torv,3318
9000,Frederiksgade,3318
9001,Lille Torv,3318
9002,Torvet,3318
9003,Store Torv,3318
9004,Torvet,3319
9005,Aalborg,3319
9006,Aalborg,3319
9007,Frederiksgade,3319
9008,Strømmen,3319
9009,Lille Torv,3319
9010,Frederiksgades Deling,3320
9011,Immervads Skæring,3320
9012,Aaboulevarden,3320
9013,Borgporten,3320
9014,Store Torv,3320
9015,Lille Torv,3320
9016,Store Torv,3320
9017,Byen,3321
9018,Store Torv,3321
9019,Store Torv,3321
9020,Store Torv,3321
9021,Domkirken,3321
9022,Torvet,3321
9023,Store Torv,3321
9024,Lærlingehjemmet,3324
9025,Spanien,3325
9026,Havnevej,3325
9027,Gasværksvej-Spanien-Jægergaardsgade-Havnevej,3326
9028,Gasværket,3330
9029,Marselisborg Hospital,3333
9030,Varna,3338
9031,Arbejdsteknisk Skole,3340
9032,Nordre Kirkegaard,3354
9033,Frederiksalle,3355
9034,Frederiksalle,3355
9035,Frederiksalle,3355
9036,Borgerskolen,3356
9037,Valdemarsgade,3356
9038,Reykjaviksgades Forlængelse,3357
9039,Dollerupvej,3358
9040,Vorrevangen,3359
9041,Raadhuset,3362
9042,Aarhus,3363
9043,Aarhus,3364
9044,Elektricitetsværket,3367
9045,Marselisborgfond,3369
9046,Boulevard,3369
9047,Haveby,3369
9048,Aaby-,3369
9049,Banegaards,3369
9050,Aarhus By,3369
9051,Gasværket,3370
9052,Studsgade,3370
9053,Aarhus,3371
9054,Aarhus Kommune,3372
9055,Aarhus,3372
9056,Jylland,3372
9057,Aarhus,3372
9058,Kalundborg,3372
9059,Holbæk,3372
9060,Kolding,3372
9061,København,3372
9062,Gentofte,3373
9063,Raadhuset,3373
9064,Marselisborg Hospital,3374
9065,Finsensgades Skole,3375
9066,Skovvangsskolen,3375
9067,Finsensgades Skole,3375
9068,Munkegades Skole,3375
9069,Marselisborgs Skole,3375
9070,Marselisborg,3375
9071,Mejlgade,3375
9072,Aalborg,3380
9073,Aalborg,3380
9074,Aalborg,3380
9075,Aalborg,3380
9076,Aarhus,3380
9077,Aarhus,3380
9078,Aarhus,3380
9079,Aalborg,3380
9080,Aalborg,3381
9081,Aalborg,3381
9082,Frederikshøj,3382
9083,Købstadens,3382
9084,Aarhus Folkekøkken,3382
9085,København,3384
9086,Aarhus,3387
9087,Spidsen,3387
9088,Støbeskeen,3387
9089,Aarhus,3390
9090,Forvejen,3391
9091,Strandvejen,3391
9092,Viborgvej,3391
9093,Brendstrupvej,3391
9094,Ryesgade,3391
9095,Banegaardsgade,3391
9096,Cykle- og Gangstien,3392
9097,Brabrand Sø,3392
9098,Aarhus Kommune,3392
9099,København,3393
9100,Aalborg,3393
9101,Aalborg,3394
9102,Aalborg,3394
9103,Aalborg,3394
9104,Aarhus Kommune,3394
9105,Danmark,3396
9106,Aarhus,3397
9107,København,3397
9108,Aarhus,3397
9109,Aarhus Kommune,3398
9110,København,3398
9111,Frederiksberg,3398
9112,Aalborg,3398
9113,Odense,3398
9114,Randers,3398
9115,Viborg,3398
9116,Aarhus,3398
9117,Aarhus,3399
9118,København,3399
9119,København,3399
9120,Bispegaarden,3400
9121,Aarhus Kommune,3400
9122,Aarhus Kommune,3401
9123,Aarhus Kommune,3401
9124,Aarhus Kommunes,3402
9125,Aarhus,3403
9126,Hovedstaden,3403
9127,Hovedstaden,3404
9128,Aarhus Havn,3407
9129,Danmarks,3407
9130,Aarhus,3407
9131,Byen,3407
9132,Aarhus,3408
9133,Aarhus,3409
9134,Aarhus,3410
9135,Marselisborg Hospitals,3410
9136,Brabrand Sø,3410
9137,Munkegades Skole,3411
9138,Aarhus,3411
9139,Byen,3411
9140,Frederiksbjerg,3414
9141,Skovning,3414
9142,Danmarks,3415
9143,Frederiksbjerg,3416
9144,Aarhus,3417
9145,København,3419
9146,Aalborg,3419
9147,Halsen,3419
9148,Lærlingehjemmet,3420
9149,Mejlgade,3420
9150,Aarhus,3421
9151,Brabrand Sø,3422
9152,Aarhus,3426
9153,Aarhus,3426
9154,’,3426
9155,Aarhus,3427
9156,Vestergade,3427
9157,Teknisk Skole,3427
9158,Nørrealle,3427
9159,Varna,3432
9160,Kommunehospitalets,3434
9161,Ringgaarden,3435
9162,Ejendommen,3437
9163,Kongsvangs Allé,3437
9164,Aarhus Kommunes,3438
9165,Sverrig,3438
9166,Danmark,3438
9167,Aarhus Kommune,3440
9168,København,3441
9169,Aarhus,3441
9170,Kommunehospitalet,3448
9171,Kommunehospitalet,3449
9172,Slagtehuset,3450
9173,Trøjborg,3451
9174,Trøjborg,3452
9175,Trøjborg,3452
9176,Trøjborg,3452
9177,Marselisborg Skov,3453
9178,Langenæstunnellen,3455
9179,1941).Falkevej,3455
9180,Allé,3455
9181,"Nor-
",3455
9182,ges Plads,3455
9183,Brendstrupvej,3455
9184,nordre Bydel,3470
9185,Aarhus Kommunes,3470
9186,Skovvangsvej,3470
9187,Aarhus Kommune,3470
9188,Parkalle,3472
9189,Parkallé,3473
9190,Parkallé,3473
9191,Raadhuset,3473
9192,Parkalléens,3473
9193,Søndre Kirkegaard,3473
9194,Parkalléen,3473
9195,Kirkegaardens,3473
9196,Parkalléens,3473
9197,Parkalléen,3473
9198,Gadens,3473
9199,Vestsiden,3473
9200,Raadhusets Parkeringsplads,3473
9201,Kantstenen,3473
9202,Kørebanen,3474
9203,Raadhuset,3474
9204,Raadhussiden,3474
9205,Gaden,3474
9206,Parkallé,3474
9207,Raadhusgade,3474
9208,Finansaar,3475
9209,Kommunens,3477
9210,Skanderborgvej,3479
9211,Aarhus,3480
9212,Aarhus Kommune,3480
9213,Skanderborgvej,3480
9214,Marselis Boulevard,3480
9215,Tøndergade,3480
9216,Sønderport,3480
9217,Skanderborgvej,3480
9218,Marselis Boulevard,3480
9219,Vorre-vangen,3481
9220,Folio,3482
9221,Østbanegaardens Terrain,3483
9222,Pier III,3483
9223,"Pier
",3483
9224,Lystbaadehavnen,3483
9225,Pier III,3483
9226,Pierryggen,3483
9227,Pier III,3483
9228,Indsejlingen,3484
9229,Nordhavnen,3484
9230,Pier I.,3484
9231,Pier I.,3484
9232,Pier I.,3484
9233,Pier I.,3484
9234,Pier I.,3484
9235,Pier I.,3484
9236,Pier I.,3484
9237,Midtermolen,3484
9238,Kaj 25,3484
9239,Pier II,3484
9240,Midtermolen,3484
9241,Midtermolen,3484
9242,Pier II,3484
9243,Pier I i den gamle Havn,3484
9244,Midtermole,3484
9245,"Pier II, og samtidig har man ment, at det vilde være heldigt at",3484
9246,Roden,3484
9247,"Pier II, dels fordi den nuværende Varmestue",3484
9248,Nordre Havn,3484
9249,Københavns Havn,3485
9250,Odense Havn,3485
9251,Grenaa,3485
9252,Helsingør Havne,3485
9253,Gaden,3486
9254,Raadhuset,3488
9255,Raadhuset,3488
9256,Raadhuset,3488
9257,Frichsvej,3489
9258,Silkeborgvej,3489
9259,N. Kirkegaard,3489
9260,Munkegades Skole,3489
9261,Marselisborg Skoles,3490
9262,vestre Bydel,3490
9263,Brabrand Sø,3490
9264,Skulder,3491
9265,Skulder,3491
9266,Marselisborg Skole,3492
9267,Brabrand Sø,3492
9268,Kommunen,3492
9269,Aarhus Købstadkommune,3495
9270,Kommunehospitalets,3497
9271,Sygeplejerskeboligen,3498
9272,Lægeboligen,3498
9273,Lægeboligen,3499
9274,Kjøbenhavn,3500
9275,Aarhus,3500
9276,Vilkaar,3500
9277,København,3501
9278,Banegaardsarealerne,3505
9279,Ny Munkegade 11.,3506
9280,Ny Munkegade,3506
9281,Ny Munkegade Nr.,3506
9282,vestre Ringgade,3508
9283,Aarhus,3508
9284,Aarhus,3508
9285,Aarhus,3509
9286,Statslaan,3509
9287,Vestre Ringgade,3509
9288,Gasværket,3512
9289,Marselisborg Skole,3514
9290,Aarhus,3514
9291,Virum,3514
9292,Frederiksberg,3514
9293,Anlæg,3521
9294,Jens Munks,3521
9295,Brendstrupvej,3522
9296,Brendstrupvej,3522
9297,Trillegaarden,3525
9298,Fiskergade,3526
9299,Aaboulevarden,3526
9300,Spanien,3527
9301,Aarhus Teater,3528
9302,Aaby,3534
9303,Aarhus Kommune,3540
9304,Aarhus Kommune,3540
9305,Skanderborg,3543
9306,Bispetorvet,3544
9307,Aaboulevarden,3544
9308,Frederiksgade,3544
9309,Havnen,3544
9310,Torvet,3544
9311,Bispetorvet,3544
9312,Aaboulevarden,3544
9313,Torvet,3544
9314,Aaboulevarden,3544
9315,Domkirkens,3544
9316,Torvet,3545
9317,Aaboulevarden,3545
9318,Aarhus,3545
9319,Aarhus,3545
9320,Byen,3545
9321,Aaboulevarden,3546
9322,Bispetorvet,3546
9323,Aaboulevarden,3546
9324,Langelandsgade,3547
9325,Gaden,3547
9326,Langelandsgade,3547
9327,Taasingegade,3547
9328,Stjernepladsen,3547
9329,Langelandsgade,3547
9330,Taasingegade,3547
9331,Stjernepladsen,3547
9332,Højvangkvarteret,3548
9333,Landskronagade,3548
9334,kronagade,3549
9335,Visbygade,3549
9336,Uppsalagade,3549
9337,Malmøgade,3549
9338,Højvang Allé,3549
9339,Frydenlund,3550
9340,Frydenlund,3550
9341,Aarhus Mark,3550
9342,Aarhus Kommune,3550
9343,Frydenlund,3550
9344,Aarhus Kommune,3551
9345,Gaarden,3552
9346,Frydenlund,3552
9347,vestre Bydel,3553
9348,Vestre Ringgade,3553
9349,Ringgade,3554
9350,Møllevangsallé,3554
9351,Viborgvej,3554
9352,Aar,3554
9353,Skanderborgvej,3555
9354,Ringgaarden,3556
9355,Vestre Ringgade,3556
9356,Lyngbyvej,3557
9357,Hjørne,3558
9358,Eksercerpladsen,3558
9359,Charlottehøj,3558
9360,Plads,3558
9361,Vestre Kirkegaard,3558
9362,Silkeborgvej,3558
